sku,api_url,brand,color,image,model,name,releaseDate,sku
885880fd-0c9c-411a-857a-2384106063e7,https://stockx.com/api/products/885880fd-0c9c-411a-857a-2384106063e7/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,White/White-Gum Yellow-Hyper Pink,https://stockx.imgix.net/Air-Jordan-1-Low-White-Gum-Hyper-Pink.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1553140877,Jordan 1 Low,Jordan 1 Low White Gum Hyper Pink,2019-04-01 23-59-59,885880fd-0c9c-411a-857a-2384106063e7
886b28f1-0ecb-4a85-a7a3-aed4043a3f0d,https://stockx.com/api/products/886b28f1-0ecb-4a85-a7a3-aed4043a3f0d/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Core Black/Carbon/Ash Silver,https://stockx.imgix.net/adidas-Ultra-Boost-4-Black-Multi-Color-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1546582552,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Black Multi-Color NYC Bodegas,2018-09-01 23-59-59,886b28f1-0ecb-4a85-a7a3-aed4043a3f0d
888e43ac-d9f6-485c-b16a-ce7757b88dea,https://stockx.com/api/products/888e43ac-d9f6-485c-b16a-ce7757b88dea/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Black/Black,https://stockx.imgix.net/Air-Jordan-1-Retro-Golf-Triple-Black.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Jordan 1 Retro Golf,Jordan 1 Retro Golf Triple Black,2017-12-15 23-59-59,888e43ac-d9f6-485c-b16a-ce7757b88dea
88c2f0a3-28ca-47c3-9411-622257cb24f0,https://stockx.com/api/products/88c2f0a3-28ca-47c3-9411-622257cb24f0/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Pink Glow/Flash Green/Lab Purple,https://stockx.imgix.net/Adidas-Human-Race-NMD-Pharrell-Holi-Festival-Pink-Glow-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas Human Race NMD,adidas Human Race NMD Pharrell Holi Festival (Pink Glow),2018-03-16 23-59-59,88c2f0a3-28ca-47c3-9411-622257cb24f0
891ac6f6-7e90-48ac-bec4-fde70cc756a7,https://stockx.com/api/products/891ac6f6-7e90-48ac-bec4-fde70cc756a7/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,White/University Blue-Black,https://stockx.imgix.net/Air-Jordan-11-Retro-Cleat-Columbia.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Jordan 11 Retro Cleat,Jordan 11 Retro Cleat Columbia,2018-06-25 23-59-59,891ac6f6-7e90-48ac-bec4-fde70cc756a7
891c0071-1085-46b1-9c5e-592f27bdde9c,https://stockx.com/api/products/891c0071-1085-46b1-9c5e-592f27bdde9c/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Footwear White/Footwear White/Grey Two,https://stockx.imgix.net/Adidas-Ultra-Boost-4-Oreo.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Cookies and Cream,2018-02-06 23-59-59,891c0071-1085-46b1-9c5e-592f27bdde9c
89ae976b-896f-40c7-97de-23942cc8e7ff,https://stockx.com/api/products/89ae976b-896f-40c7-97de-23942cc8e7ff/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Ash Silver/Carbon/Core Black,https://stockx.imgix.net/Adidas-Ultra-Boost-4-Grey-Multi-Color-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1546678943,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Grey Multi-Color,2018-09-08 23-59-59,89ae976b-896f-40c7-97de-23942cc8e7ff
89d40670-647c-42cd-88eb-f81b74f3dbe5,https://stockx.com/api/products/89d40670-647c-42cd-88eb-f81b74f3dbe5/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Clear Brown/Shock Red/Active Red,https://stockx.imgix.net/adidas-Ultra-Boost-Multi-Color-Red-W.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1551932798,adidas Ultra Boost,adidas Ultra Boost Multi-Color Red (W),2019-02-01 23-59-59,89d40670-647c-42cd-88eb-f81b74f3dbe5
89ef7fb8-3183-497a-a0d9-95b69d20426e,https://stockx.com/api/products/89ef7fb8-3183-497a-a0d9-95b69d20426e/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Pacific Blue/Sail-White,https://stockx.imgix.net/Nike-Blazer-Mid-77-Pacific-Blue-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1549124481,Nike Blazer Mid 77,Nike Blazer Mid 77 Pacific Blue,2019-01-19 23-59-59,89ef7fb8-3183-497a-a0d9-95b69d20426e
8a747fb5-cd79-47a6-adab-a17e8198574c,https://stockx.com/api/products/8a747fb5-cd79-47a6-adab-a17e8198574c/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Black/Black-White-Gym Red,https://stockx.imgix.net/Air-Jordan-1-Mid-Maybe-I-Destroyed-The-Game.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1552365751,Jordan 1 Mid,Jordan 1 Mid Maybe I Destroyed The Game,2019-03-20 23-59-59,8a747fb5-cd79-47a6-adab-a17e8198574c
8a95ecd9-41be-41cf-889d-ff96d47a8d37,https://stockx.com/api/products/8a95ecd9-41be-41cf-889d-ff96d47a8d37/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Black/Gym Red-White-Sail,https://stockx.imgix.net/Air-Jordan-1-Retro-High-Black-Gym-Red-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1560199780,Jordan 1 Retro High,Jordan 1 Retro High Black Gym Red,2019-06-29 23-59-59,8a95ecd9-41be-41cf-889d-ff96d47a8d37
8aaee23b-a041-42e2-b570-ecc03a326c5f,https://stockx.com/api/products/8aaee23b-a041-42e2-b570-ecc03a326c5f/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,University Blue/Cool Grey-Black,https:--,Jordan 4 Retro,Jordan 4 Retro UNC (PE),2019-01-28 23-59-59,8aaee23b-a041-42e2-b570-ecc03a326c5f
8b9ce86a-466f-46ee-bc9b-16d8eb1cba58,https://stockx.com/api/products/8b9ce86a-466f-46ee-bc9b-16d8eb1cba58/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,White/University Red-Black-Turbo Green,https://stockx.imgix.net/Air-Jordan-1-Mid-Bred-Multi-Color_01.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1548773086,Jordan 1 Mid,Jordan 1 Mid Bred Multi-Color,2019-01-16 23-59-59,8b9ce86a-466f-46ee-bc9b-16d8eb1cba58
8bb8d71d-d355-4e25-9b22-93c19b09ab84,https://stockx.com/api/products/8bb8d71d-d355-4e25-9b22-93c19b09ab84/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Orange Peel/Orange Peel,https://stockx.imgix.net/Air-Jordan-1-Retro-High-Gatorade-Orange-Peel-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1544657510,Jordan 1 Retro High,Jordan 1 Retro High Gatorade Orange Peel,2017-12-26 23-59-59,8bb8d71d-d355-4e25-9b22-93c19b09ab84
8be9cf72-b29c-42f0-ae48-8ba60ce1a46f,https://stockx.com/api/products/8be9cf72-b29c-42f0-ae48-8ba60ce1a46f/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Black/Reflect Silver-Blue Lagoon,https://stockx.imgix.net/Nike-Air-Max-97-Neon-Seoul-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1555622480,Air Max 97,Air Max 97 Neon Seoul,2019-04-13 23-59-59,8be9cf72-b29c-42f0-ae48-8ba60ce1a46f
8bec15a8-9e0a-4029-aa6e-42cd7c3a38a7,https://stockx.com/api/products/8bec15a8-9e0a-4029-aa6e-42cd7c3a38a7/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,White/White-White,https://stockx.imgix.net/Nike-Lunar-Force-1-Duckboot-Low-Winter-White.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Nike Lunar Force 1 Duckboot Low,Nike Lunar Force 1 Duckboot Low Winter White,2017-11-11 23-59-59,8bec15a8-9e0a-4029-aa6e-42cd7c3a38a7
8c23ea1c-f999-4103-8318-31ffc1460504,https://stockx.com/api/products/8c23ea1c-f999-4103-8318-31ffc1460504/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Cloud White/Maroon/Maroon,https://stockx.imgix.net/adidas-Ultra-Boost-4-White-Maroon-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1552670367,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Cloud White Maroon,2018-12-02 23-59-59,8c23ea1c-f999-4103-8318-31ffc1460504
8c511e26-4adc-47ef-a180-5f13255ba9c8,https://stockx.com/api/products/8c511e26-4adc-47ef-a180-5f13255ba9c8/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Core Black/Core Black/Running White,https://stockx.imgix.net/Adidas-Ultra-Boost-4-Cookies-Cream-2.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Cookies &amp; Cream 2.0,2018-03-15 23-59-59,8c511e26-4adc-47ef-a180-5f13255ba9c8
8cb57049-63c2-445b-9eed-ac14ebf91a26,https://stockx.com/api/products/8cb57049-63c2-445b-9eed-ac14ebf91a26/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Metallic Gold/Varsity Red-White-Back,https://stockx.imgix.net/Nike-Air-Max-97-Metallic-Gold-2018-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Air Max 97,Air Max 97 Metallic Gold,2017-05-18 23-59-59,8cb57049-63c2-445b-9eed-ac14ebf91a26
8cf2e0df-28fc-4c9b-8fdf-5d70367984b1,https://stockx.com/api/products/8cf2e0df-28fc-4c9b-8fdf-5d70367984b1/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Max Orange/White-Black,https://stockx.imgix.net/Air-Jordan-1-Retro-Rare-Air-Max-Orange.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Jordan 1 Retro,Jordan 1 Retro Rare Air Max Orange,2017-01-07 23-59-59,8cf2e0df-28fc-4c9b-8fdf-5d70367984b1
8cfe75a2-295b-4479-8897-4dd4c58b97c7,https://stockx.com/api/products/8cfe75a2-295b-4479-8897-4dd4c58b97c7/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Wolf Grey/Black-Thunder Blue,https://stockx.imgix.net/Nike-React-Element-87-Knicks-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1539983619,Nike React Element 87,Nike React Element 87 Thunder Blue/Total Orange,2018-10-11 23-59-59,8cfe75a2-295b-4479-8897-4dd4c58b97c7
8d22e3b1-220d-48da-96e8-1a1d31e575b1,https://stockx.com/api/products/8d22e3b1-220d-48da-96e8-1a1d31e575b1/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Geode/Geode/Geode,https://stockx.imgix.net/adidas-Yeezy-Boost-700-V2-Geode-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1553612214,adidas Yeezy Boost 700 V2,adidas Yeezy Boost 700 V2 Geode,2019-03-23 23-59-59,8d22e3b1-220d-48da-96e8-1a1d31e575b1
8dc402cd-4342-47fe-9a80-9ab2b1eb1934,https://stockx.com/api/products/8dc402cd-4342-47fe-9a80-9ab2b1eb1934/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Black/White-Gym Red,https://stockx.imgix.net/Nike-Cortez-Kenny-3-Kendrick-Lamar-TDE-The-Championship-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Nike Cortez Kenny 3,Nike Cortez Kenny 3 Kendrick Lamar TDE the Championship,2018-06-22 23-59-59,8dc402cd-4342-47fe-9a80-9ab2b1eb1934
8e38e400-6d31-478f-8812-f14bb6b44c23,https://stockx.com/api/products/8e38e400-6d31-478f-8812-f14bb6b44c23/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Black/Black-Black,https://stockx.imgix.net/Nike-Air-Force-1-Air-Foamposite-Cup-Triple-Black-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Air Force 1 Foamposite Cup,Air Force 1 Foamposite Cup Triple Black,2018-02-03 23-59-59,8e38e400-6d31-478f-8812-f14bb6b44c23
8e45ee7c-cf98-49c8-b0a6-cc801d3ddff1,https://stockx.com/api/products/8e45ee7c-cf98-49c8-b0a6-cc801d3ddff1/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,White/Black-Emerald Rise,https://stockx.imgix.net/Air-Jordan-11-Retro-Low-Emerald-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Jordan 11 Retro Low,Jordan 11 Retro Low Iridescent,2018-03-31 23-59-59,8e45ee7c-cf98-49c8-b0a6-cc801d3ddff1
8eed1053-7dd6-4800-aadd-c9996f53aa8e,https://stockx.com/api/products/8eed1053-7dd6-4800-aadd-c9996f53aa8e/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Carbon Carbon/Blue Spirit,https://stockx.imgix.net/Adidas-Ultra-Boost-4-Parley-Carbon-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas Ultra Boost 4.0,adidas Ultra Boost 4.0 Parley Carbon,2018-04-22 23-59-59,8eed1053-7dd6-4800-aadd-c9996f53aa8e
8ff3610c-a6b2-4d26-87c0-6a0756299449,https://stockx.com/api/products/8ff3610c-a6b2-4d26-87c0-6a0756299449/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Core Black/Black/Black,https://stockx.imgix.net/Adidas-Ultra-Boost-3pt0-Triple-Black.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas Ultra Boost 3.0,adidas Ultra Boost 3.0 Triple Black,2017-03-01 23-59-59,8ff3610c-a6b2-4d26-87c0-6a0756299449
9109a3ef-1ed8-4a98-ab10-e57add1ea682,https://stockx.com/api/products/9109a3ef-1ed8-4a98-ab10-e57add1ea682/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Blue/Multi,https://stockx.imgix.net/Nike-LD-Waffle-Sacai-Blue-Multi-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1552579822,Nike LD Waffle,Nike LD Waffle Sacai Blue Multi,2019-05-30 23-59-59,9109a3ef-1ed8-4a98-ab10-e57add1ea682
919ef013-2893-4059-8d15-5f1a8b10365d,https://stockx.com/api/products/919ef013-2893-4059-8d15-5f1a8b10365d/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,High Resolution Blue/Core Black/Chalk Coral,https://stockx.imgix.net/Adidas-NMD-R1-STLT-High-Resolution-Blue.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas NMD R1 STLT,adidas NMD R1 STLT High Resolution Blue,2018-02-14 23-59-59,919ef013-2893-4059-8d15-5f1a8b10365d
91c5bedd-b64d-440a-9c53-ebeeb00cbc9a,https://stockx.com/api/products/91c5bedd-b64d-440a-9c53-ebeeb00cbc9a/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Summit White/Yellow Ochre-Black,https://stockx.imgix.net/Air-Jordan-1-Retro-High-Yellow-Ochre-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Jordan 1 Retro High,Jordan 1 Retro High Yellow Ochre,2018-05-09 23-59-59,91c5bedd-b64d-440a-9c53-ebeeb00cbc9a
9244d977-b6ae-4304-9639-007874370e00,https://stockx.com/api/products/9244d977-b6ae-4304-9639-007874370e00/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,White/White-White,https://stockx.imgix.net/Nike-Lunar-Force-1-Duckboot-Winter-White-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1545969879,Nike Lunar Force 1 Duckboot,Nike Lunar Force 1 Duckboot Winter White,2017-11-11 23-59-59,9244d977-b6ae-4304-9639-007874370e00
926146c1-b386-4023-b308-1037a00faa36,https://stockx.com/api/products/926146c1-b386-4023-b308-1037a00faa36/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,White/Black,https://stockx.imgix.net/Nike-Air-Force-1-Low-NBA-White-Black.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Air Force 1 Low,Air Force 1 Low NBA White Black,2017-10-12 23-59-59,926146c1-b386-4023-b308-1037a00faa36
9284b3da-ff9f-4c4e-82a1-befb592f3ae8,https://stockx.com/api/products/9284b3da-ff9f-4c4e-82a1-befb592f3ae8/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Core Black/Core Black/Utility Grey,https://stockx.imgix.net/Adidas-NMD-R2-Japan-Core-Black.png?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas NMD R2,adidas NMD R2 Japan Core Black,2017-10-13 23-59-59,9284b3da-ff9f-4c4e-82a1-befb592f3ae8
92b52b3e-ca3e-4a61-8bb1-25ea1680da8e,https://stockx.com/api/products/92b52b3e-ca3e-4a61-8bb1-25ea1680da8e/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,adidas,Noble Ink/Bold Yellow/Footwear White,https://stockx.imgix.net/Adidas-Human-Race-NMD-Pharrell-Multi-Color-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,adidas Human Race NMD,adidas Human Race NMD Pharrell Multi-Color,2017-11-11 23-59-59,92b52b3e-ca3e-4a61-8bb1-25ea1680da8e
9358197f-94ec-43d0-9ee9-ac9ffc2b81fd,https://stockx.com/api/products/9358197f-94ec-43d0-9ee9-ac9ffc2b81fd/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Black/Black-Black,https://stockx.imgix.net/Air-Jordan-11-Retro-Cap-And-Gown-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Jordan 11 Retro,Jordan 11 Retro Cap and Gown,2018-05-26 23-59-59,9358197f-94ec-43d0-9ee9-ac9ffc2b81fd
93bb06cf-93d5-4dda-81ca-fbf62fef785c,https://stockx.com/api/products/93bb06cf-93d5-4dda-81ca-fbf62fef785c/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Black/White,https://stockx.imgix.net/Nike-Air-Max-97-Black-White-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Air Max 97,Air Max 97 Black White,2017-08-01 23-59-59,93bb06cf-93d5-4dda-81ca-fbf62fef785c
93ea5f30-870b-4b02-a388-c2f7f9e1e1fa,https://stockx.com/api/products/93ea5f30-870b-4b02-a388-c2f7f9e1e1fa/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Black/White-Metallic Silver,https://stockx.imgix.net/Air-Jordan-11-Retro-Cleat-Black-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1560201593,Jordan 11 Retro Cleat,Jordan 11 Retro Cleat Black,2018-03-16 23-59-59,93ea5f30-870b-4b02-a388-c2f7f9e1e1fa
93f06172-eb78-4fd9-a834-132ec615a12c,https://stockx.com/api/products/93f06172-eb78-4fd9-a834-132ec615a12c/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Nike,Black/White-White,https://stockx.imgix.net/Nike-Flyknit-Trainer-Oreo-Product.jpg?fit&#x3D;fill&amp;bg&#x3D;FFFFFF&amp;w&#x3D;140&amp;h&#x3D;100&amp;auto&#x3D;formatcompress&amp;trim&#x3D;color&amp;q&#x3D;90&amp;dpr&#x3D;2&amp;updated_at&#x3D;1538080256,Flyknit Trainer,Flyknit Trainer Oreo,2018-02-27 23-59-59,93f06172-eb78-4fd9-a834-132ec615a12c
93f845da-cab5-4044-a5d1-e59b09d16ecb,https://stockx.com/api/products/93f845da-cab5-4044-a5d1-e59b09d16ecb/activity?state=480&currency=USD&limit=20000&page=1&sort=createdAt&order=DESC,Jordan,Black/White-Varsity Red,https:--,Jordan 11 Retro,Jordan 11 Retro Playoffs 2019 (I),2019-12-14 23-59-59,93f845da-cab5-4044-a5d1-e59b09d16ecb
